STRUCTURE;1-3;NS;1;A
FFIRN;1023/042;1008/012
FIELD USE DESIGNATOR;CONTEXT QUANTITY, -99 TO 999;UNIT OF TEMPERATURE MEASURE, DEGREES CELSIUS OR FAHRENHEIT
