STRUCTURE;3;N;1-2;A
FFIRN;1023/045;1008/008
FIELD USE DESIGNATOR;CONTEXT QUANTITY, 001-999;UNIT OF LINEAR MEASUREMENT, FT, KF, YD, SM, NM, M, HM, KM
