STRUCTURE;3;N;3;N
FFIRN;1517/001;1012/109
FIELD USE DESIGNATOR;COMMUNICATIONS GATEWAY NATIONAL IDENTIFIER;COMMUNICATIONS GATEWAY NATIONAL AREA CODE
