FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;FFIRN/FUDN;STRUCTURE
1 M;EARTH HEMISPHERE AND GRID ZONE DESIGNATOR; ; ;1187/001;1-3;NS
