FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;FFIRN/FUDN;STRUCTURE
* 1 M;GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;A;2024/001;15;AN
;GEOGRAPHIC POSITION, UTM 10-METRE; ;B;2086/001;13;AN
* 2 M;GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;A;2024/001;15;AN
;GEOGRAPHIC POSITION, UTM 10-METRE; ;B;2086/001;13;AN
* 3 M;GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;A;2024/001;15;AN
;GEOGRAPHIC POSITION, UTM 10-METRE; ;B;2086/001;13;AN
* 4 M;GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;A;2024/001;15;AN
;GEOGRAPHIC POSITION, UTM 10-METRE; ;B;2086/001;13;AN
