FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;FFIRN/FUDN;STRUCTURE
1 M;NATURE OF MATERIAL RIGHT BANK; ; ;1592/006;2;A
2 M;NATURE OF MATERIAL RIGHT BOTTOM; ; ;1592/007;2;A
3 M;NATURE OF MATERIAL BOTTOM CENTRE; ; ;1592/008;2;A
4 M;NATURE OF MATERIAL LEFT BOTTOM; ; ;1592/009;2;A
5 M;NATURE OF MATERIAL LEFT BANK; ; ;1592/010;2;A
