FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;FFIRN/FUDN;STRUCTURE
1 M;TOTAL NUMBER OF MINES COUNTERED BY ENEMY; ; ;1044/188;1-3;N
