FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;FFIRN/FUDN;STRUCTURE
* 1 M;RADIO FREQUENCY, CONTEXT QUANTITY 0-99999999; ; ;2383/001;3-11;ANS
