FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;EQUIPMENT NOMENCLATURE;1-54;Instructive;;1.0;In Service;03 Dec 07
3;EQUIPMENT ALTERNATE NOMENCLATURE;1-45;Instructive;;1.0;In Service;03 Dec 07
4;AIRCRAFT NOMENCLATURE;1-54;Instructive;GIVES THE NATO NAME OF AN AIRCRAFT.;1.0;In Service;03 Dec 07
5;ORDNANCE NOMENCLATURE;1-54;Instructive;GIVES THE NOMENCLATURE INCLUDING VARIANT OF ORDNANCE.;1.0;In Service;03 Dec 07
