FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;ROAD TYPE;1-1;Individual;;1.0;In Service;03 Dec 07
2;ROUTE TYPE RIGHT BANK;1-1;Individual;;1.0;In Service;03 Dec 07
3;ROUTE TYPE LEFT BANK;1-1;Individual;;1.0;In Service;03 Dec 07
