FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;AUTOMATED TACTICAL TARGET GRAPHIC;1-14;Instructive;AN ALPHANUMERIC DESCRIPTOR ASSIGNED TO SPECIFIC TACTICAL TARGETS.;1.0;In Service;03 Dec 07
2;AUTOMATED TACTICAL TARGET GRAPHIC ANNOTATION;2-3;Instructive;;1.0;In Service;03 Dec 07
