FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;NOISE LEVEL IN DECIBELS;1-3;Integer;;1.0;In Service;03 Dec 07
2;AVERAGE AMBIENT NOISE LEVEL IN DECIBELS;1-3;Integer;;1.0;In Service;03 Dec 07
3;MINIMUM AMBIENT NOISE LEVEL IN DECIBELS;1-3;Integer;;1.0;In Service;03 Dec 07
4;MAXIMUM AMBIENT NOISE LEVEL IN DECIBELS;1-3;Integer;;1.0;In Service;03 Dec 07
