FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;MAXIMUM EFFECTIVE FIRING RANGE IN KILOYARDS;1-2;Integer;SPECIFIES THE MAXIMUM EFFECTIVE RANGE IN KILOYARDS.;1.0;In Service;03 Dec 07
2;DISTANCE OF TORPEDO DANGER AREA IN KILOYARDS;1-2;Integer;SPECIFIES THE DISTANCE OF THE TORPEDO DANGER AREA IN KILOYARDS.;1.0;In Service;03 Dec 07
