FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;TASK GROUPING CATEGORY;2-9;Individual;;1.0;In Service;03 Dec 07
2;AMPLIFYING ATTRIBUTES;1-20;Instructive;PROVIDES THE TASK GROUPING AMPLIFYING CATEGORY.;1.0;In Service;03 Dec 07
