FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;RADIO RADAR FUNCTION;2-2;Individual;THE FUNCTION OF A RADIO/RADAR SITE.;1.0;In Service;03 Dec 07
2;PRIMARY EQUIPMENT FUNCTION;1-4;Individual;DESCRIBES THE PRINCIPAL FUNCTION OF THE ITEM OF EQUIPMENT.;1.0;In Service;03 Dec 07
3;SECONDARY EQUIPMENT FUNCTION;1-4;Individual;DESCRIBES THE SECONDARY FUNCTION OF THE ITEM OF EQUIPMENT.;1.0;In Service;03 Dec 07
4;RADAR TYPE FUNCTION;2-2;Individual;THE PRIMARY TYPE OR FUNCTION OF A RADAR SYSTEM.;1.0;In Service;03 Dec 07
5;RADIO RADAR OPERATION MODE;2-5;Individual;THE RADIO/RADAR OPERATIONS MODE FOR THE COVERAGE AREA.;1.0;In Service;03 Dec 07
6;PULSE REPETITION INTERVAL ACTIVITY CODE;1-1;Individual;THE MODULATION CHARACTERISTIC OF AN EMITTER SIGNAL.;1.0;In Service;03 Dec 07
7;PULSE REPETITION FREQUENCY VARIATION;4-5;Individual;A VARIATION IN THE FREQUENCY OF THE PULSE REPETITION.;1.0;In Service;03 Dec 07
