FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;AERIAL REFUELLING SYSTEM, SPECIFIC;3-3;Individual;THE SYSTEM USED BY AN AIRCRAFT FOR AERIAL REFUELLING.;1.0;In Service;03 Dec 07
3;AIR-TO-AIR REFUELLING CAPABILITY (RECEIVER AND TANKER);1-2;Individual;THE AIR-TO-AIR REFUELLING CAPABILITY OF EITHER AN ASSIGNED REFUELLING AIRCRAFT OR AN ASSIGNED RECEIVING AIRCRAFT.;1.0;In Service;03 Dec 07
