FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;MOVEMENT STATUS;3-3;Individual;;1.0;In Service;03 Dec 07
2;VESSEL MOVEMENT STATUS;3-3;Individual;;1.0;In Service;03 Dec 07
3;ENEMY MOVEMENT STATUS;3-7;Individual;STATUS CODE DEFINING THE ENEMY MOVEMENT ACTIVITY.;1.0;In Service;03 Dec 07
4;MOVEMENT ACTIVITY;2-3;Individual;THE MOVEMENT ACTIVITY IN WHICH THE FORCE IS ENGAGED.;1.0;In Service;03 Dec 07
6;DEPARTURE STATUS;3-3;Individual;PROVIDES THE STATUS OF THE DEPARTURE FOR ANY AIR MOVEMENT.;1.0;In Service;03 Dec 07
