FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;CRYSTAL FREQUENCY IN KILOHERTZ;1-15;Decimal;;1.0;In Service;03 Dec 07
3;SONAR FREQUENCY IN KILOHERTZ;3-4;Decimal;SELF EXPLANATORY;1.0;In Service;03 Dec 07
