FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;SENSOR VIEW;1-4;Individual;;1.0;In Service;03 Dec 07
2;ANGLE OF IMAGERY COVERAGE;1-1;Individual;;1.0;In Service;03 Dec 07
3;OBJECT VIEW;3-6;Individual;THE DIRECTION FROM WHICH THE SENSOR/VIEWER SEES AN OBJECT.;1.0;In Service;03 Dec 07
