FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;CORRECTION;3-6;Individual;;1.0;In Service;03 Dec 07
3;SCREEN LOCATION;5-5;Individual;;1.0;In Service;03 Dec 07
5;GENERAL STOPPING POWER;3-6;Individual;;1.0;In Service;03 Dec 07
