FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;MISSION PURPOSE;4-4;Individual;THE REASON FOR A MISSION.;1.0;In Service;03 Dec 07
2;PURPOSE OF CROSS-DECK OPS;3-4;Individual;;1.0;In Service;03 Dec 07
