FUDN;Name;Size;Type;Explanation;Version;Status;Modified
3;STORAGE CAPACITY IN CUBIC METRES;1-9;Integer;;1.0;In Service;03 Dec 07
5;GROUNDED MATERIAL VOLUME IN CUBIC METRES;1-4;Integer;;1.0;In Service;03 Dec 07
6;CARGO VOLUME IN CUBIC METRES;1-5;Integer;THE VOLUME OF THE CARGO MEASURED IN CUBIC METRES.;1.0;In Service;03 Dec 07
