FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;MISSION STATUS;6-7;Individual;;1.0;In Service;03 Dec 07
3;AIRLIFT MISSION DEVIATION INDICATOR;7-7;Individual;THE INDICATOR OF DEVIATION FROM AIRLIFT TASKING. THIS INDICATOR IS USED IF, FOR OPERATIONAL REASONS OR WEATHER, IT BECOMES NECESSARY TO USE ALTERNATE AIRFIELDS OR DROP ZONES.;1.0;In Service;03 Dec 07
4;AIRLIFT MISSION REPORTING INDICATOR;7-7;Individual;THE INDICATOR OF AIRLIFT MISSION REPORTING REQUIREMENT.;1.0;In Service;03 Dec 07
5;METHOD OF COORDINATION;4-4;Individual;;1.0;In Service;03 Dec 07
