FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;DESIGNATION OF EMISSIONS;3-3;Individual;THE EMISSION DESIGNATOR AS LISTED IN ACP 176 NS-1 PARA 502.;1.0;In Service;03 Dec 07
2;ITU MODULATION TYPE;1-1;Individual;ITU MODULATION TYPE AS LISTED IN ACP 176 NS-1 PARA 502.;1.0;In Service;03 Dec 07
3;NATURE OF MODULATED SIGNAL;1-1;Individual;NATURE OF THE MODULATED SIGNAL AS LISTED IN ACP 176 NS-1 PARA 502.;1.0;In Service;03 Dec 07
4;ITU INFORMATION TYPE;1-1;Individual;ITU INFORMATION TYPE AS LISTED IN ACP 176 NS-1 PARA 502.;1.0;In Service;03 Dec 07
