FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;SUSPICION CODE;2-2;Individual;;1.0;In Service;03 Dec 07
2;VESSEL SUSPICION CODE;2-2;Individual;A METHOD USED TO DESIGNATE THE LEVEL OF PROBABILITY THAT A VESSEL IS OR IS NOT ENGAGED IN ILLEGAL ACTIVITIES.;1.0;In Service;03 Dec 07
