FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;TYPE OF AIRSPACE CONTROL MEANS;3-6;Individual;THE TYPE OF DEFINED AIRSPACE AREA FOR WHICH AIRSPACE CONTROL IS APPLIED.;1.0;In Service;03 Dec 07
3;AIRSPACE USAGE;2-6;Individual;THE SPECIFIC USE OF A DEFINED AIRSPACE CONTROL MEANS.;1.0;In Service;03 Dec 07
4;TYPE OF ACM, OTHER;2-6;Instructive;THE IDENTIFICATION OF A TYPE OF CONTROL BEING APPLIED TO A DEFINED AIRSPACE THAT IS NOT PRESENTLY LISTED.;1.0;In Service;03 Dec 07
5;AIRSPACE USAGE, OTHER;2-6;Instructive;THE SPECIFIC USE OF A DEFINED AIRSPACE CONTROL MEANS THAT IS NOT PRESENTLY LISTED.;1.0;In Service;03 Dec 07
7;AIRSPACE CONTROL MEANS IDENTIFIER;1-5;Instructive;A LITERAL IDENTIFIER, WHICH INDICATES THE TYPE OF CONTROL BEING APPLIED TO A DEFINED AIRSPACE.;1.0;In Service;03 Dec 07
9;AIR DEFENCE AREA USAGE;2-6;Individual;THE SPECIFIC USE OF A DEFINED AIR DEFENCE AREA.;1.0;In Service;03 Dec 07
10;PERMISSIVE FIRE SUPPORT COORDINATION MEASURE TYPE;3-4;Individual;THE TYPE OF PERMISSIVE FIRE SUPPORT COORDINATION MEASURE.;1.0;In Service;03 Dec 07
11;RESTRICTIVE FIRE SUPPORT COORDINATION MEASURE TYPE;3-3;Individual;THE TYPE OF RESTRICTIVE FIRE SUPPORT COORDINATION MEASURE.;1.0;In Service;03 Dec 07
