FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;RELIGION;4-31;Individual;MAJOR WORLD RELIGIONS;1.0;In Service;03 Dec 07
2;BELIEF OR RELIGION;1-54;Instructive;NONE;1.0;In Service;03 Dec 07
