FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;MINELIKE ECHO CODE VALUE;1-1;Individual;THE MINELIKE ECHO IS A CONTACT, WHICH BY ASSESSMENT OF ITS SIZE, SHAPE, SHADOW AND STRUCTURE IS CONSIDERED AS LIKELY TO BE A MINE.;1.0;In Service;03 Dec 07
3;NOMBOS CODE VALUE;1-1;Individual;THE NON-MINE MINELIKE BOTTOM OBJECT (NOMBO).;1.0;In Service;03 Dec 07
