FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;TARGET ASPECT;3-5;Individual;THE TARGET ASPECT TO THE RECEIVER.;1.0;In Service;03 Dec 07
3;TARGET DIFFICULTY FACTOR;1-1;Individual;;1.0;In Service;03 Dec 07
4;TIME LATE AOP SIZE DIFFICULTY;1-1;Individual;AOP: AREA OF PROBABILITY;1.0;In Service;03 Dec 07
