FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;DATA ENTRY;2-2;Integer;A NUMBER ASSOCIATING RELATED LINES OF DATA.;1.0;In Service;03 Dec 07
2;REFERENCE NUMBER;1-6;Instructive;THE REFERENCE NUMBER THAT REFERS TO A ROW OF DATA. ;1.0;In Service;03 Dec 07
3;LINE REFERENCE NUMBER;2-2;Integer;;1.0;In Service;03 Dec 07
