FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;SHAPE OF OBSTACLE;4-6;Individual;;1.0;In Service;03 Dec 07
3;CROSS SECTION DESCRIPTION;2-2;Individual;;1.0;In Service;03 Dec 07
4;TERRAIN SHAPE;2-11;Individual;;1.0;In Service;03 Dec 07
5;TARGET SHAPE;2-11;Individual;;1.0;In Service;03 Dec 07
6;ENTITY SHAPE;1-4;Individual;INDICATES THE CHARACTERISTIC SURFACE CONFIGURATION OR FORM OF THE ENTITY.;1.0;In Service;03 Dec 07
7;ORDNANCE SHAPE;1-4;Individual;INDICATES THE CHARACTERISTIC SURFACE CONFIGURATION OR FORM OF THE ORDNANCE DESCRIBED.;1.0;In Service;03 Dec 07
8;TARGET SHAPE, INTELLIGENCE;1-4;Individual;INDICATES THE CHARACTERISTIC SURFACE CONFIGURATION OR FORM OF THE ENTITY.;1.0;In Service;03 Dec 07
