FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;MATERIAL STRENGTH;1-5;Instructive;;1.0;In Service;03 Dec 07
2;MATERIAL STRENGTH, ESTIMATED;1-5;Instructive;WHEN REPRESENTED AS A RANGE, THIS FIELD INDICATES THE MAXIMUM MEASUREMENT POSSIBLE OR ESTIMATED.;1.0;In Service;03 Dec 07
3;MATERIAL STRENGTH, MAX;1-5;Instructive;;1.0;In Service;03 Dec 07
