FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;SUBMARINE READING ROUTINE;4-9;Individual;;1.0;In Service;03 Dec 07
3;SUBMARINE READING ROUTINE SLOT;2-10;Instructive;;1.0;In Service;03 Dec 07
4;SUBMARINE BROADCAST IDENTITY SLOT;2-10;Instructive;;1.0;In Service;03 Dec 07
