FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;DIRECTION INDICATOR;1-1;Individual;;1.0;In Service;03 Dec 07
2;PATROL ROUTE INDICATOR;2-3;Individual;;1.0;In Service;03 Dec 07
4;ORBIT ALIGNMENT;1-1;Individual;RELATIVE LOCATION OF THE TRACK TO THE AIRSPACE ALLOCATED.;1.0;In Service;03 Dec 07
5;LATERAL ADJUSTMENT INDICATOR, LEFT;1-1;Individual;;1.0;In Service;03 Dec 07
6;LATERAL ADJUSTMENT INDICATOR, RIGHT;1-1;Individual;;1.0;In Service;03 Dec 07
