FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;LATITUDE SECOND (ANGULAR);2-2;Integer;;1.0;In Service;03 Dec 07
3;LONGITUDE SECOND (ANGULAR);2-2;Integer;;1.0;In Service;03 Dec 07
