FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;FREQUENCY BAND;3-6;Individual;THE CLASSIFICATION OF ELECTROMAGNETIC ENERGY BY GROUPING RANGES OF FREQUENCIES INTO DISTINCT GROUPS.;1.0;In Service;03 Dec 07
2;ALPHABETIC IDENTIFIER, FREQENCY BAND;1-1;Alphanumeric;;1.0;In Service;03 Dec 07
