FUDN;Name;Size;Type;Explanation;Version;Status;Modified
3;TYPE OF CONCEALMENT;1-30;Instructive;;1.0;In Service;03 Dec 07
4;DEGREE OF TARGET MASKING;1-1;Individual;;1.0;In Service;03 Dec 07
5;ROUTE CONCEALMENT POTENTIAL;4-7;Individual;CONCEALMENT POTENTIAL FROM THE AIR FOR GROUND FORCES CONDUCTING GROUND RECONNAISSANCE.;1.0;In Service;03 Dec 07
