FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;RECONNAISSANCE MISSION PURPOSE;1-1;Individual;;1.0;In Service;03 Dec 07
2;TARGET CATEGORY PURPOSE;1-1;Individual;IDENTIFICATION WHY A GIVEN OBJECT IS TARGETED AGAIN.;1.0;In Service;03 Dec 07
