FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;AIRCRAFT WEAPON LOAD;1-38;Instructive;;1.0;In Service;03 Dec 07
2;MARITIME WEAPON LOAD;3-5;Individual;;1.0;In Service;03 Dec 07
