FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;VERTICAL ORIENTATION, DEGREES;1-2;Integer;ANGLE OF 0 TO 90 DEGREES WITH A RESOLUTION OF 1 DEGREE, SPECIFYING THE APPROXIMATE PLANAR ORIENTATION OF THE SURFACE ON WHICH THE DESIRED MEAN POINT OF IMPACT (DMPI) RESIDES RELATIVE TO THE VERTICAL (PERPENDICULAR TO THE GROUND).;1.0;In Service;03 Dec 07
3;RUNWAY LONG AXIS ORIENTATION IN DEGREES MAGNETIC;3-3;Integer;THE LONG AXIS OF THE RUNWAY APPROACH GIVEN IN DEGREES MAGNETIC.;1.0;In Service;03 Dec 07
4;ZONE LONG AXIS ORIENTATION IN DEGREES MAGNETIC;3-3;Integer;THE ORIENTATION OF THE LONG AXIS OF THE ZONE IN DEGREES MAGNETIC.;1.0;In Service;03 Dec 07
5;LANDING SITE LONG AXIS ORIENTATION IN DEGREES MAGNETIC;3-3;Integer;;1.0;In Service;03 Dec 07
