FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;RECOGNITION SIGNAL DEVICE;3-13;Individual;;1.0;In Service;03 Dec 07
2;METHOD OF MARKING FRIENDLY POSITIONS;5-6;Individual;THE METHOD OF MARKING FRIENDLY POSITIONS AS A NAVIGATIONAL IDENTIFIER, OTHER FRIENDLY IDENTIFICATION FUNCTION, OR FOR PROTECTION FROM FRIENDLY FIRES OR AIRCRAFT ATTACKS.;1.0;In Service;03 Dec 07
3;ZONE AID DEVICE;3-12;Individual;THE ZONE AID DEVICE MARKING AN AREA.;1.0;In Service;03 Dec 07
