FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;IMAGE QUALITY;1-1;Individual;;1.0;In Service;03 Dec 07
3;WEAR AND TEAR CONDITION;1-1;Individual;;1.0;In Service;03 Dec 07
4;QUALITY OF TACTICS EMPLOYED;1-1;Individual;;1.0;In Service;03 Dec 07
5;SUBJECTIVE IMAGE QUALITY;1-1;Individual;RATING OF THE EXCELLENCY OF AN IMAGERY BASED ON AN INDIVIDUALS PERCEPTION.;1.0;In Service;03 Dec 07
6;IMAGE QUALITY, EXTENDED;1-1;Integer;SPECIFIES THE IMAGE QUALITY BASED ON EITHER THE NATIONAL IMAGERY INTERPRETABILITY RATING SCALE (NIIRS), RADAR NATIONAL IMAGERY INTERPRETABILITY RATING SCALE (RNIIRS), OR MAGNIFIED IMAGERY RATING SCALE (MIIRS).;1.0;In Service;03 Dec 07
7;SUBJECTIVE DETAIL;1-1;Individual;REFLECTS THE ANALYST'S IMPRESSION OF THE QUALITY OF DETAIL THAT CAN BE GAINED FROM THE IMAGERY.;1.0;In Service;03 Dec 07
