FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;REASON OPERATIONAL STATUS DEGRADED;2-5;Individual;;1.0;In Service;03 Dec 07
2;REASON TARGET OPERATIONAL STATUS IS DEGRADED;2-5;Individual;;1.0;In Service;03 Dec 07
3;CAUSE OF DAMAGE STATUS DEGRADE;2-5;Individual;;1.0;In Service;03 Dec 07
4;REASON AIR BASE OPERATIONAL STATUS DEGRADED;1-2;Individual;THE CAUSE OF THE DEGRADATION IN THE AIRBASE'S OPERATIONAL STATUS.;1.0;In Service;03 Dec 07
