FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;KEYMAT AND CODES;8-12;Instructive;;1.0;In Service;03 Dec 07
2;PRIMARY BROADCAST KEYMAT;8-20;Instructive;;1.0;In Service;03 Dec 07
3;SECONDARY BROADCAST KEYMAT;8-20;Instructive;;1.0;In Service;03 Dec 07
4;CRYPTO KEYING MATERIAL;6-15;Instructive;CRYPTO KEYING MATERIAL DESIGNATION ACCORDING TO AMSG-600.;1.0;In Service;03 Dec 07
5;EFFECTIVE PUBLICATION;2-20;Instructive;;1.0;In Service;03 Dec 07
6;SHIP-SHORE KEYMAT;8-20;Instructive;;1.0;In Service;03 Dec 07
