FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;BROADCAST CHARACTERISTIC;2-2;Individual;;1.0;In Service;03 Dec 07
2;SUBMARINE BROADCAST LINE NUMBER;4-6;Instructive;SUBMARINE BROADCAST ROUTING INFORMATION.;1.0;In Service;03 Dec 07
3;BROADCAST PRINTABILITY ZBZ;1-1;Individual;THE CODE WHICH INDICATES THE PRINTABILITY OF THE BROADCAST.;1.0;In Service;03 Dec 07
