FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;NATO STANDARD FUEL TYPE;3-5;Individual;THE CODE NUMBER USED TO IDENTIFY NATO STANDARDIZED FUELS.;1.0;In Service;03 Dec 07
3;NATO STANDARD AVIATION FUEL TYPE;3-5;Individual;THE CODE NUMBER USED TO IDENTIFY NATO STANDARDIZED FUELS FOR AVIATION USE, IN ACCORDANCE WITH STANAG 1135..;1.0;In Service;03 Dec 07
