FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;SPAN DAMAGE;4-5;Individual;THE EXTENT OF DAMAGE TO INDIVIDUAL SPANS OF A BRIDGE.;1.0;In Service;03 Dec 07
3;RAILROAD DAMAGE;4-5;Individual;CLASSIFIES THE EXTENT OF DAMAGE TO THE RAILROAD TRACK.;1.0;In Service;03 Dec 07
4;TUNNEL DAMAGE;4-5;Individual;CLASSIFIES THE EXTENT OF DAMAGE TO THE TUNNEL.;1.0;In Service;03 Dec 07
