FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;ELEVATION, MSL;5-5;Integer;THE VERTICAL DISTANCE OF THE GEOGRAPHIC GROUND COORDINATES ABOVE OR BELOW THE MEAN SEA LEVEL (MSL) VERTICAL DATUM.;1.0;In Service;03 Dec 07
2;ELEVATION;5-5;Integer;THE VERTICAL DISTANCE OF THE GEOGRAPHIC GROUND COORDINATES ABOVE OR BELOW A REFERENCED VERTICAL DATUM, USUALLY WG 84.;1.0;In Service;03 Dec 07
