FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;INDUSTRIAL ROLE LEVEL;1-5;Individual;;1.0;In Service;03 Dec 07
2;ROLE TYPE, INDUSTRIAL PLANT;1-4;Individual;ROLE OF THE FACILITY IN THE OVERALL MILITARY-INDUSTRIAL SYSTEM.;1.0;In Service;03 Dec 07
