FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;PULSE REPETITION FREQUENCY MEASURED IN HZ;3-6;Decimal;THE FREQUENCY AT WHICH RADAR PULSES ARE REPEATED, MEASURED IN HERTZ.;1.0;In Service;03 Dec 07
2;PULSE REPETITION INTERVAL MEASURED IN MILLISECONDS;3-5;Decimal;THE INTERVAL BETWEEN THE START OF CONSECUTIVE RADAR PULSES, MEASURED IN MILLISECONDS.;1.0;In Service;03 Dec 07
3;SCAN PERIOD MEASURED IN SECONDS;3-5;Decimal;THE PERIOD FOR A COMPLETE AERIAL ROTATION TO TAKE PLACE, MEASURED IN SECONDS (SPR) ACCURATE TO 1 DECIMAL PLACE.;1.0;In Service;03 Dec 07
4;RADAR PULSE WIDTH MEASURED IN MICROSECONDS;1-3;Integer;THE PERIOD THAT A SINGLE RADAR PULSE IS TRANSMITTED, MEASURED IN MICROSECONDS.;1.0;In Service;03 Dec 07
