FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;OPEN STORAGE COVERED;1-10;Decimal;TOTAL AREA OF FACILITY OPEN STORAGE WHICH IS COVERED.;1.0;In Service;03 Dec 07
3;OPEN STORAGE TOTAL;1-10;Decimal;TOTAL AREA OF FACILITY OPEN STORAGE WHICH INCLUDES ALL COVERED / UNCOVERED AREAS AND ALL FILLED / AVAILABLE AREAS. THE AREA REPRESENTS THE MAXIMUM AMOUNT OF OPEN STORAGE AT THE FACILITY.;1.0;In Service;03 Dec 07
