FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;METHOD OF ELEVATION DERIVATION;1-2;Individual;METHOD USED TO DETERMINE OR DERIVE THE ELEVATION.;1.0;In Service;03 Dec 07
3;METHOD ELEVATION MSL DERIVATION;1-2;Individual;METHOD USED TO DETERMINE OR DERIVE THE ELEVATION MSL.;1.0;In Service;03 Dec 07
4;METHOD OF AIRCRAFT LOSS OBSERVATION;3-5;Individual;THE METHOD IN WHICH THE AIRCRAFT LOSS WAS OBSERVED.;1.0;In Service;03 Dec 07
5;METHOD OF COORDINATES DERIVATION;1-2;Individual;;1.0;In Service;03 Dec 07
6;METHOD IF ISOLATED PERSONNEL AUTHENTICATION;3-5;Individual;;1.0;In Service;03 Dec 07
7;METHOD OF ACQUISITION;3-4;Individual;THE METHOD BY WHICH FRIENDLY AIRCRAFT ACQUIRED ENEMY SURFACE-TO-AIR FIRE.;1.0;In Service;03 Dec 07
8;METHOD OF OBSERVATION;3-5;Individual;THE METHOD IN WHICH THE EVENT WAS OBSERVED.;1.0;In Service;03 Dec 07
