FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;ECHELON LEVEL;1-7;Individual;;1.0;In Service;03 Dec 07
3;NAVAL LEVEL OF ECHELON;2-3;Individual;;1.0;In Service;03 Dec 07
4;UNIT SIZE INDICATOR;1-7;Individual;;1.0;In Service;03 Dec 07
5;UNIT LEVEL;2-3;Individual;;1.0;In Service;03 Dec 07
7;BOUNDARY UNIT LEVEL INDICATOR;1-6;Individual;THE MARKINGS THAT WILL BE PLACED ON A BOUNDARY USED TO DELINEATE AREAS OF RESPONSIBILITY BETWEEN UNITS.;1.0;In Service;03 Dec 07
8;COMMAND LEVEL (NATO);2-4;Individual;HIERARCHICAL POSITION OF THE UNIT WITH REFERENCE TO THE NATO COMMAND STRUCTURE.;1.0;In Service;03 Dec 07
9;UNIT ECHELON (NATIVE);1-4;Individual;NATIONAL TERM FOR THE LEVEL AT WHICH THE UNIT EXISTS IN ITS OWN COMMAND STRUCTURE.;1.0;In Service;03 Dec 07
