FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;AMOUNT OF ISSUABLE FUEL IN CUBIC METRES;1-5;Integer;;1.0;In Service;03 Dec 07
3;AMOUNT OF FUEL NOT ISSUABLE IN CUBIC METRES;1-5;Integer;;1.0;In Service;03 Dec 07
4;AMOUNT OF FUEL RECEIVED IN CUBIC METRES;1-5;Integer;;1.0;In Service;03 Dec 07
5;AMOUNT OF ISSUABLE OIL IN LITRES;1-5;Integer;;1.0;In Service;03 Dec 07
6;AMOUNT OF OIL NOT ISSUABLE IN LITRES;1-5;Integer;;1.0;In Service;03 Dec 07
7;AMOUNT OF OIL RECEIVED IN LITRES;1-5;Integer;;1.0;In Service;03 Dec 07
