FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;TYPE OF REPAIR ON TARGET;1-38;Instructive;TEXTUAL DESCRIPTION OF THE TYPE OF REPAIR BEING CARRIED OUT ON THE TARGET, E.G. RE-SURFACING OF RUNWAY.;1.0;In Service;03 Dec 07
3;REPAIR TYPE;1-38;Instructive;;1.0;In Service;03 Dec 07
4;REPAIR INDICATOR;1-1;Individual;AN INDICATOR WHICH GRADES THE URGENCY OF REPAIR TO A DEFECTIVE PART OR SYSTEM.;1.0;In Service;03 Dec 07
