FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;TYPE OF AMPHIBIOUS OPERATION;4-13;Individual;THE TYPE OF AMPHIBIOUS OPERATION AS DEFINED IN ATP-8.;1.0;In Service;03 Dec 07
3;MCM OPERATION TYPE;3-8;Individual;;1.0;In Service;03 Dec 07
4;MINING OPERATION;5-6;Individual;;1.0;In Service;03 Dec 07
5;TYPE OF SURVEILLANCE OPERATION;4-20;Individual;;1.0;In Service;03 Dec 07
6;TYPE OF DIVING OPERATION;3-16;Individual;;1.0;In Service;03 Dec 07
7;TYPE OF LANDING OPERATION;8-9;Individual;THE TYPE OF LANDING TO BE CONDUCTED AS PART OF AN AMPHIBIOUS OPERATION.;1.0;In Service;03 Dec 07
