FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;IFF SIF MODE ON OR OFF INDICATOR;2-3;Individual;AN INDICATOR AS TO WHETHER AN IFF/ SIF MODE IS "ON" OR "OFF.";1.0;In Service;03 Dec 07
3;SATELLITE TERMINAL ERROR CODING INDICATOR;2-3;Individual;;1.0;In Service;03 Dec 07
4;SATELLITE TERMINAL DATA RANDOMIZING INDICATOR CODE;2-3;Individual;;1.0;In Service;03 Dec 07
5;DOPPLER ON OR OFF INDICATOR;2-3;Individual;AN INDICATOR OF THE DOPPLER SWITCH SETTING.;1.0;In Service;03 Dec 07
