FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;REFERENCE;1-15;Instructive;;1.0;In Service;03 Dec 07
6;IMAGE QUALITY RATING REFERENCE;5-6;Individual;IDENTIFIES A CERTAIN RATING SCALE ON WHICH AN IMAGERY QUALITY RATING IS BASE.;1.0;In Service;03 Dec 07
