FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;HEADING INFORMATION;1-61;Instructive;A WORD OR PHRASE WHICH IDENTIFIES THE SUBJECT MATTER OF THE GROUP OF DATA SETS THAT FOLLOW.;1.0;In Service;03 Dec 07
2;IDENTIFYING INFORMATION;1-35;Instructive;IDENTIFYING INFORMATION SUCH AS THE CONTENT OF A FIELD WHICH IDENTIFIES THE SPECIFIC SET POSITION WITHIN THE MESSAGE.;1.0;In Service;03 Dec 07
4;OPTASK LINK HEADING;12-30;Individual;SEGMENT HEADING IDENTIFIER FOR OPTASK LINK.;1.0;In Service;03 Dec 07
