FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;REASON FOR STOP;1-1;Individual;THE REASON AN AIRLIFT AIRCRAFT STOPS AT AN AIRFIELD.;1.0;In Service;03 Dec 07
3;ALTERNATE PURPOSE FOR AIRLIFT ACTIVITY;1-1;Individual;AN ALTERNATE REASON AN AIRLIFT AIRCRAFT PERFORMS SPECIFIC ACTIVITIES.;1.0;In Service;03 Dec 07
4;DEVIATION REASON;1-1;Individual;THE REASON AN AIRLIFT AIRCRAFT DEVIATES FROM A PLANNED PATH.;1.0;In Service;03 Dec 07
