FUDN;Name;Size;Type;Explanation;Version;Status;Modified
1;AIRCRAFT GENERIC CATEGORY;1-4;Individual;;1.0;In Service;03 Dec 07
2;GENERAL AIRCRAFT CATEGORY;4-4;Individual;;1.0;In Service;03 Dec 07
3;BOMBARDMENT SOURCE, AIRCRAFT;3-4;Individual;;1.0;In Service;03 Dec 07
