FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;SECTION;1-1;Alphanumeric;THE DESIGNATION OF A SECTION OR LAUNCHER.;1.0;In Service;03 Dec 07
3;PLATOON;1-1;Alphanumeric;;1.0;In Service;03 Dec 07
4;BATTERY COMPANY;1-1;Alphanumeric;REFERS TO AN ARTILLERY BATTERY OR INFANTRY, MECH, ARMOUR OR TANK COMPANY, WHICH ARE ORGANISATIONALLY ON THE SAME LEVEL: SOME NATIONS MAY REFER TO COMPANY AS A SQUADRON WHICH IS OPERATIONALLY THE SAME.;1.0;In Service;03 Dec 07
5;BATTALION REGIMENT;1-3;Instructive;REFERS TO AN ARTILLERY BATTALION IN MANY NATIONAL ARMIES OR ARTILLERY REGIMENT IN THE BRITISH AND CANADIAN ARMIES, WHICH ARE ORGANIZATIONALLY ON THE SAME LEVEL. MAY ALSO BE USED TO REFER TO MANOEUVRE UNITS TO WHICH ARTILLERY OBSERVERS AND LIAISON TEAMS MAY BE ASSIGNED.;1.0;In Service;03 Dec 07
6;REGIMENT BRIGADE DIVISION;1-3;Instructive;REFERS TO ARTILLERY REGIMENTS IN NATIONS OTHER THEN THE UK AND CA, ARTILLERY BRIGADES AND DIVISION ARTILLERY WHICH ARE ORGANIZATIONALLY ON THE SAME LEVEL (CONTAINING 2 OR MORE ARTILLERY BATTALIONS OR ARTILLERY REGIMENTS (UK & CA)). MAY ALSO BE USED TO REFER TO MANOEUVRE UNITS TO WHICH ARTILLERY OBSERVERS AND LIAISON TEAMS MAY BE ASSIGNED.;1.0;In Service;03 Dec 07
7;CORPS TROOPS OR DIVISION DESIGNATOR;1-1;Alphanumeric;A DESIGNATOR ASSIGNED BY CORPS TO UNIQUELY IDENTIFY EACH OF ITS CORPS LEVEL ASSETS OR DIVISIONS.;1.0;In Service;03 Dec 07
8;DIVISION TROOPS OR BRIGADE DESIGNATOR;1-1;Integer;A DESIGNATOR ASSIGNED BY A DIVISION TO UNIQUELY IDENTIFY EACH OF ITS DIVISION LEVEL ASSETS OR BRIGADES.;1.0;In Service;03 Dec 07
