FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;COMMAND RELATIONSHIP TYPE;1-5;Individual;;1.0;In Service;03 Dec 07
3;COMMAND RELATIONSHIP INDICATOR;7-11;Individual;;1.0;In Service;03 Dec 07
4;COMMAND RELATIONSHIP;5-5;Individual;;1.0;In Service;03 Dec 07
5;PERSONAL RELATIONSHIP KINSHIP;1-54;Instructive;DEFINES THE RELATIONSHIP BETWEEN INDIVIDUALS.;1.0;In Service;03 Dec 07
6;TASK ORGANIZATION RELATIONSHIP;1-5;Individual;;1.0;In Service;03 Dec 07
7;ASSOCIATION;1-4;Individual;FIELD FORMAT USED TO DESCRIBE THE RELATIONSHIP BETWEEN TO ENTITIES IN AN INTELLIGENCE CONTEXT.;1.0;In Service;03 Dec 07
