FUDN;Name;Size;Type;Explanation;Version;Status;Modified
2;TARGET TYPE, ABBREVIATED;2-2;Individual;REF STANAG 2430.;1.0;In Service;03 Dec 07
3;ARTILLERY TARGET TYPE AND SUBTYPE;6-13;Individual;REF STANAG 2432.;1.0;In Service;03 Dec 07
4;COMBAT ENGINEER TARGET TYPE AND SUBTYPE;7-13;Individual;REF 2430.;1.0;In Service;03 Dec 07
5;ORDER OF BATTLE ITEM;2-7;Individual;THE IDENTIFICATION OF ORDER OF BATTLE ITEMS;1.0;In Service;03 Dec 07
6;NON-SHIP TARGET TYPE;2-6;Individual;THE CODE FOR THE NON-SHIP TARGET TYPE.;1.0;In Service;03 Dec 07
